Catalogue,Findspot,Province,Denomination,Mint_Year,Mint
14055,Guelma,Numidia,sestertius,250.0,Rome
14056,Guelma,Numidia,sestertius,250.0,Rome
14057,Guelma,Numidia,sestertius,250.0,Rome
14058,Guelma,Numidia,sestertius,250.0,Rome
14059,Guelma,Numidia,sestertius,250.0,Rome
14060,Guelma,Numidia,sestertius,250.0,Rome
14061,Guelma,Numidia,sestertius,250.0,Rome
14062,Guelma,Numidia,sestertius,250.0,Rome
14063,Guelma,Numidia,sestertius,250.0,Rome
14064,Guelma,Numidia,sestertius,250.0,Rome
14065,Guelma,Numidia,sestertius,250.0,Rome
14066,Guelma,Numidia,sestertius,250.0,Rome
14067,Guelma,Numidia,sestertius,250.0,Rome
14068,Guelma,Numidia,sestertius,250.0,Rome
14069,Guelma,Numidia,sestertius,250.0,Rome
14070,Guelma,Numidia,sestertius,250.0,Rome
14071,Guelma,Numidia,sestertius,250.0,Rome
14072,Guelma,Numidia,sestertius,250.0,Rome
14073,Guelma,Numidia,sestertius,250.0,Rome
14074,Guelma,Numidia,sestertius,250.0,Rome
14075,Guelma,Numidia,sestertius,250.0,Rome
14076,Guelma,Numidia,sestertius,250.0,Rome
14077,Guelma,Numidia,sestertius,250.0,Rome
14078,Guelma,Numidia,sestertius,250.0,Rome
14079,Guelma,Numidia,sestertius,250.0,Rome
14080,Guelma,Numidia,sestertius,250.0,Rome
14081,Guelma,Numidia,sestertius,250.0,Rome
14082,Guelma,Numidia,sestertius,250.0,Rome
14083,Guelma,Numidia,sestertius,250.0,Rome
14084,Guelma,Numidia,sestertius,250.0,Rome
14085,Guelma,Numidia,sestertius,250.0,Rome
14086,Guelma,Numidia,sestertius,250.0,Rome
14087,Guelma,Numidia,sestertius,250.0,Rome
14088,Guelma,Numidia,sestertius,250.0,Rome
14089,Guelma,Numidia,sestertius,250.0,Rome
14090,Guelma,Numidia,sestertius,250.0,Rome
14091,Guelma,Numidia,sestertius,250.0,Rome
14092,Guelma,Numidia,sestertius,250.0,Rome
14093,Guelma,Numidia,sestertius,250.0,Rome
14094,Guelma,Numidia,sestertius,250.0,Rome
14095,Guelma,Numidia,sestertius,250.0,Rome
14096,Guelma,Numidia,sestertius,250.0,Rome
14097,Guelma,Numidia,sestertius,250.0,Rome
14098,Guelma,Numidia,sestertius,250.0,Rome
14099,Guelma,Numidia,sestertius,250.0,Rome
14100,Guelma,Numidia,sestertius,250.0,Rome
14101,Guelma,Numidia,sestertius,250.0,Rome
14102,Guelma,Numidia,sestertius,250.0,Rome
14103,Guelma,Numidia,sestertius,250.0,Rome
14104,Guelma,Numidia,sestertius,250.0,Rome
14105,Guelma,Numidia,sestertius,250.0,Rome
14106,Guelma,Numidia,sestertius,250.0,Rome
14107,Guelma,Numidia,sestertius,250.0,Rome
14108,Guelma,Numidia,sestertius,250.0,Rome
14109,Guelma,Numidia,sestertius,250.5,Rome
14110,Guelma,Numidia,sestertius,250.5,Rome
14111,Guelma,Numidia,sestertius,250.5,Rome
14112,Guelma,Numidia,sestertius,250.5,Rome
14113,Guelma,Numidia,sestertius,250.5,Rome
14114,Guelma,Numidia,sestertius,250.5,Rome
14115,Guelma,Numidia,sestertius,250.5,Rome
14116,Guelma,Numidia,sestertius,250.5,Rome
14117,Guelma,Numidia,sestertius,250.5,Rome
14118,Guelma,Numidia,sestertius,249.5,Rome
14119,Guelma,Numidia,sestertius,249.5,Rome
14120,Guelma,Numidia,sestertius,249.5,Rome
14121,Guelma,Numidia,sestertius,249.5,Rome
14122,Guelma,Numidia,sestertius,249.5,Rome
14123,Guelma,Numidia,sestertius,249.5,Rome
14124,Guelma,Numidia,sestertius,249.5,Rome
14125,Guelma,Numidia,sestertius,249.5,Rome
14126,Guelma,Numidia,sestertius,249.5,Rome
14127,Guelma,Numidia,sestertius,249.5,Rome
14128,Guelma,Numidia,sestertius,249.5,Rome
14129,Guelma,Numidia,sestertius,249.5,Rome
14130,Guelma,Numidia,sestertius,249.5,Rome
14131,Guelma,Numidia,sestertius,249.5,Rome
14132,Guelma,Numidia,sestertius,249.5,Rome
14133,Guelma,Numidia,sestertius,249.5,Rome
14134,Guelma,Numidia,sestertius,249.5,Rome
14135,Guelma,Numidia,sestertius,249.5,Rome
14136,Guelma,Numidia,sestertius,249.5,Rome
14137,Guelma,Numidia,sestertius,249.5,Rome
14138,Guelma,Numidia,sestertius,249.5,Rome
14139,Guelma,Numidia,sestertius,249.5,Rome
14140,Guelma,Numidia,sestertius,249.5,Rome
14141,Guelma,Numidia,sestertius,249.5,Rome
14142,Guelma,Numidia,sestertius,249.5,Rome
14143,Guelma,Numidia,sestertius,249.5,Rome
14144,Guelma,Numidia,sestertius,249.5,Rome
14145,Guelma,Numidia,sestertius,249.5,Rome
14146,Guelma,Numidia,sestertius,249.5,Rome
14147,Guelma,Numidia,sestertius,249.5,Rome
14148,Guelma,Numidia,sestertius,249.5,Rome
14149,Guelma,Numidia,sestertius,249.5,Rome
14150,Guelma,Numidia,sestertius,249.5,Rome
14151,Guelma,Numidia,sestertius,249.5,Rome
14152,Guelma,Numidia,sestertius,249.5,Rome
14153,Guelma,Numidia,sestertius,249.5,Rome
14154,Guelma,Numidia,sestertius,249.5,Rome
14155,Guelma,Numidia,sestertius,249.5,Rome
14156,Guelma,Numidia,sestertius,249.5,Rome
14157,Guelma,Numidia,sestertius,249.5,Rome
14158,Guelma,Numidia,sestertius,249.5,Rome
14159,Guelma,Numidia,sestertius,249.5,Rome
14160,Guelma,Numidia,sestertius,249.5,Rome
14161,Guelma,Numidia,sestertius,249.5,Rome
14162,Guelma,Numidia,sestertius,249.5,Rome
14163,Guelma,Numidia,sestertius,249.5,Rome
14164,Guelma,Numidia,sestertius,249.5,Rome
14165,Guelma,Numidia,sestertius,249.5,Rome
14166,Guelma,Numidia,sestertius,249.5,Rome
14167,Guelma,Numidia,sestertius,249.5,Rome
14168,Guelma,Numidia,sestertius,250.5,Rome
14169,Guelma,Numidia,sestertius,250.5,Rome
14170,Guelma,Numidia,sestertius,250.5,Rome
14171,Guelma,Numidia,sestertius,250.5,Rome
14172,Guelma,Numidia,sestertius,250.5,Rome
14173,Guelma,Numidia,sestertius,250.5,Rome
14174,Guelma,Numidia,sestertius,250.5,Rome
14175,Guelma,Numidia,sestertius,250.5,Rome
14176,Guelma,Numidia,sestertius,250.5,Rome
14177,Guelma,Numidia,sestertius,250.5,Rome
14178,Guelma,Numidia,sestertius,250.5,Rome
14179,Guelma,Numidia,sestertius,250.5,Rome
14180,Guelma,Numidia,sestertius,250.5,Rome
14181,Guelma,Numidia,sestertius,250.5,Rome
14182,Guelma,Numidia,sestertius,250.5,Rome
14183,Guelma,Numidia,sestertius,250.5,Rome
14184,Guelma,Numidia,sestertius,250.5,Rome
14185,Guelma,Numidia,sestertius,250.5,Rome
14186,Guelma,Numidia,sestertius,250.5,Rome
14187,Guelma,Numidia,sestertius,250.5,Rome
14188,Guelma,Numidia,sestertius,250.5,Rome
14189,Guelma,Numidia,sestertius,250.5,Rome
14190,Guelma,Numidia,sestertius,250.5,Rome
14191,Guelma,Numidia,sestertius,250.5,Rome
14192,Guelma,Numidia,sestertius,250.5,Rome
14193,Guelma,Numidia,sestertius,250.5,Rome
14194,Guelma,Numidia,sestertius,250.5,Rome
14195,Guelma,Numidia,sestertius,250.5,Rome
14196,Guelma,Numidia,sestertius,250.5,Rome
14197,Guelma,Numidia,sestertius,250.5,Rome
14198,Guelma,Numidia,sestertius,252.0,Rome
14199,Guelma,Numidia,sestertius,252.0,Rome
14200,Guelma,Numidia,sestertius,252.0,Rome
14201,Guelma,Numidia,sestertius,252.0,Rome
14202,Guelma,Numidia,sestertius,252.0,Rome
14203,Guelma,Numidia,sestertius,252.0,Rome
14204,Guelma,Numidia,sestertius,252.0,Rome
14205,Guelma,Numidia,sestertius,252.0,Rome
14206,Guelma,Numidia,sestertius,252.0,Rome
14207,Guelma,Numidia,sestertius,252.0,Rome
14208,Guelma,Numidia,sestertius,252.0,Rome
14209,Guelma,Numidia,sestertius,252.0,Rome
14210,Guelma,Numidia,sestertius,252.0,Rome
14211,Guelma,Numidia,sestertius,252.0,Rome
14212,Guelma,Numidia,sestertius,252.0,Rome
14213,Guelma,Numidia,sestertius,252.0,Rome
14214,Guelma,Numidia,sestertius,252.0,Rome
14215,Guelma,Numidia,sestertius,252.0,Rome
14216,Guelma,Numidia,sestertius,252.0,Rome
14217,Guelma,Numidia,sestertius,252.0,Rome
14218,Guelma,Numidia,sestertius,252.0,Rome
14219,Guelma,Numidia,sestertius,252.0,Rome
14220,Guelma,Numidia,sestertius,252.0,Rome
14221,Guelma,Numidia,sestertius,252.0,Rome
14222,Guelma,Numidia,sestertius,252.0,Rome
14223,Guelma,Numidia,sestertius,252.0,Rome
14224,Guelma,Numidia,sestertius,252.0,Rome
14225,Guelma,Numidia,sestertius,252.0,Rome
14226,Guelma,Numidia,sestertius,252.0,Rome
14227,Guelma,Numidia,sestertius,252.0,Rome
14228,Guelma,Numidia,sestertius,252.0,Rome
14229,Guelma,Numidia,sestertius,252.0,Rome
14230,Guelma,Numidia,sestertius,252.0,Rome
14231,Guelma,Numidia,sestertius,252.0,Rome
14232,Guelma,Numidia,sestertius,252.0,Rome
14233,Guelma,Numidia,sestertius,252.0,Rome
14234,Guelma,Numidia,sestertius,252.0,Rome
14235,Guelma,Numidia,sestertius,252.0,Rome
14236,Guelma,Numidia,sestertius,252.0,Rome
14237,Guelma,Numidia,sestertius,252.0,Rome
14238,Guelma,Numidia,sestertius,252.0,Rome
14239,Guelma,Numidia,sestertius,252.0,Rome
14240,Guelma,Numidia,sestertius,252.0,Rome
14241,Guelma,Numidia,sestertius,252.0,Rome
14242,Guelma,Numidia,sestertius,252.0,Rome
14243,Guelma,Numidia,sestertius,252.0,Rome
14244,Guelma,Numidia,sestertius,252.0,Rome
14245,Guelma,Numidia,sestertius,252.0,Rome
14246,Guelma,Numidia,sestertius,252.0,Rome
14247,Guelma,Numidia,sestertius,252.0,Rome
14248,Guelma,Numidia,sestertius,252.0,Rome
14249,Guelma,Numidia,sestertius,252.0,Rome
14250,Guelma,Numidia,sestertius,252.0,Rome
14251,Guelma,Numidia,sestertius,252.0,Rome
14252,Guelma,Numidia,sestertius,252.0,Rome
14253,Guelma,Numidia,sestertius,252.0,Rome
14254,Guelma,Numidia,sestertius,252.0,Rome
14255,Guelma,Numidia,sestertius,252.0,Rome
14256,Guelma,Numidia,sestertius,252.0,Rome
14257,Guelma,Numidia,sestertius,252.0,Rome
14258,Guelma,Numidia,sestertius,252.0,Rome
14259,Guelma,Numidia,sestertius,252.0,Rome
14260,Guelma,Numidia,sestertius,252.0,Rome
14261,Guelma,Numidia,sestertius,252.0,Rome
14262,Guelma,Numidia,sestertius,252.0,Rome
14263,Guelma,Numidia,sestertius,252.0,Rome
14264,Guelma,Numidia,sestertius,252.0,Rome
14265,Guelma,Numidia,sestertius,252.0,Rome
14266,Guelma,Numidia,sestertius,252.0,Rome
14267,Guelma,Numidia,sestertius,252.0,Rome
14268,Guelma,Numidia,sestertius,252.0,Rome
14269,Guelma,Numidia,sestertius,252.0,Rome
14270,Guelma,Numidia,sestertius,252.0,Rome
14271,Guelma,Numidia,sestertius,252.0,Rome
14272,Guelma,Numidia,sestertius,252.0,Rome
14273,Guelma,Numidia,sestertius,252.0,Rome
14274,Guelma,Numidia,sestertius,252.0,Rome
14275,Guelma,Numidia,sestertius,252.0,Rome
14276,Guelma,Numidia,sestertius,252.0,Rome
14277,Guelma,Numidia,sestertius,252.0,Rome
14278,Guelma,Numidia,sestertius,252.0,Rome
14279,Guelma,Numidia,sestertius,252.0,Rome
14280,Guelma,Numidia,sestertius,252.0,Rome
14281,Guelma,Numidia,sestertius,252.0,Rome
14282,Guelma,Numidia,sestertius,252.0,Rome
14283,Guelma,Numidia,sestertius,252.0,Rome
14284,Guelma,Numidia,sestertius,252.0,Rome
14285,Guelma,Numidia,sestertius,252.0,Rome
14286,Guelma,Numidia,sestertius,252.0,Rome
14287,Guelma,Numidia,sestertius,252.0,Rome
14288,Guelma,Numidia,sestertius,252.0,Rome
14289,Guelma,Numidia,sestertius,252.0,Rome
14290,Guelma,Numidia,sestertius,252.0,Rome
14291,Guelma,Numidia,sestertius,252.0,Rome
14292,Guelma,Numidia,sestertius,252.0,Rome
14293,Guelma,Numidia,sestertius,252.0,Rome
14294,Guelma,Numidia,sestertius,252.0,Rome
14295,Guelma,Numidia,sestertius,252.0,Rome
14296,Guelma,Numidia,sestertius,252.0,Rome
14297,Guelma,Numidia,sestertius,252.0,Rome
14298,Guelma,Numidia,sestertius,252.0,Rome
14299,Guelma,Numidia,sestertius,252.0,Rome
14300,Guelma,Numidia,sestertius,252.0,Rome
14301,Guelma,Numidia,sestertius,252.0,Rome
14302,Guelma,Numidia,sestertius,252.0,Rome
14303,Guelma,Numidia,sestertius,252.0,Rome
14304,Guelma,Numidia,sestertius,252.0,Rome
14305,Guelma,Numidia,sestertius,252.0,Rome
14306,Guelma,Numidia,sestertius,252.0,Rome
14307,Guelma,Numidia,sestertius,252.0,Rome
14308,Guelma,Numidia,sestertius,252.0,Rome
14309,Guelma,Numidia,sestertius,252.0,Rome
14310,Guelma,Numidia,sestertius,252.0,Rome
14311,Guelma,Numidia,sestertius,252.0,Rome
14312,Guelma,Numidia,sestertius,252.0,Rome
14313,Guelma,Numidia,sestertius,252.0,Rome
14314,Guelma,Numidia,sestertius,252.0,Rome
14315,Guelma,Numidia,sestertius,252.0,Rome
14316,Guelma,Numidia,sestertius,252.0,Rome
14317,Guelma,Numidia,sestertius,252.0,Rome
14318,Guelma,Numidia,sestertius,252.0,Rome
14319,Guelma,Numidia,sestertius,251.0,Rome
14320,Guelma,Numidia,sestertius,251.0,Rome
14321,Guelma,Numidia,sestertius,251.0,Rome
14322,Guelma,Numidia,sestertius,252.0,Rome
14323,Guelma,Numidia,sestertius,252.0,Rome
14324,Guelma,Numidia,sestertius,252.0,Rome
14325,Guelma,Numidia,sestertius,252.0,Rome
14326,Guelma,Numidia,sestertius,252.0,Rome
14327,Guelma,Numidia,sestertius,252.0,Rome
14328,Guelma,Numidia,sestertius,252.0,Rome
14329,Guelma,Numidia,sestertius,252.0,Rome
14330,Guelma,Numidia,sestertius,252.0,Rome
14331,Guelma,Numidia,sestertius,252.0,Rome
14332,Guelma,Numidia,sestertius,252.0,Rome
14333,Guelma,Numidia,sestertius,252.0,Rome
14334,Guelma,Numidia,sestertius,252.0,Rome
14335,Guelma,Numidia,sestertius,252.0,Rome
14336,Guelma,Numidia,sestertius,252.0,Rome
14337,Guelma,Numidia,sestertius,252.0,Rome
14338,Guelma,Numidia,sestertius,252.0,Rome
14339,Guelma,Numidia,sestertius,252.0,Rome
14340,Guelma,Numidia,sestertius,252.0,Rome
14341,Guelma,Numidia,sestertius,252.0,Rome
14342,Guelma,Numidia,sestertius,252.0,Rome
14343,Guelma,Numidia,sestertius,252.0,Rome
14344,Guelma,Numidia,sestertius,252.0,Rome
14345,Guelma,Numidia,sestertius,252.0,Rome
14346,Guelma,Numidia,sestertius,252.0,Rome
14347,Guelma,Numidia,sestertius,252.0,Rome
14348,Guelma,Numidia,sestertius,252.0,Rome
14349,Guelma,Numidia,sestertius,252.0,Rome
14350,Guelma,Numidia,sestertius,252.0,Rome
14351,Guelma,Numidia,sestertius,252.0,Rome
14352,Guelma,Numidia,sestertius,252.0,Rome
14353,Guelma,Numidia,sestertius,252.0,Rome
14354,Guelma,Numidia,sestertius,252.0,Rome
14355,Guelma,Numidia,sestertius,252.0,Rome
14356,Guelma,Numidia,sestertius,252.0,Rome
14357,Guelma,Numidia,sestertius,252.0,Rome
14358,Guelma,Numidia,sestertius,252.0,Rome
14359,Guelma,Numidia,sestertius,252.0,Rome
14360,Guelma,Numidia,sestertius,252.0,Rome
14361,Guelma,Numidia,sestertius,252.0,Rome
14362,Guelma,Numidia,sestertius,252.0,Rome
14363,Guelma,Numidia,sestertius,252.0,Rome
14364,Guelma,Numidia,sestertius,252.0,Rome
14365,Guelma,Numidia,sestertius,252.0,Rome
14366,Guelma,Numidia,sestertius,252.0,Rome
14367,Guelma,Numidia,sestertius,252.0,Rome
14368,Guelma,Numidia,sestertius,252.0,Rome
14369,Guelma,Numidia,sestertius,252.0,Rome
14370,Guelma,Numidia,sestertius,252.0,Rome
14371,Guelma,Numidia,sestertius,252.0,Rome
14372,Guelma,Numidia,sestertius,252.0,Rome
14373,Guelma,Numidia,sestertius,252.0,Rome
14374,Guelma,Numidia,sestertius,252.0,Rome
14375,Guelma,Numidia,sestertius,252.0,Rome
14376,Guelma,Numidia,sestertius,252.0,Rome
14377,Guelma,Numidia,sestertius,252.0,Rome
14378,Guelma,Numidia,sestertius,252.0,Rome
14379,Guelma,Numidia,sestertius,252.0,Rome
14380,Guelma,Numidia,sestertius,252.0,Rome
14381,Guelma,Numidia,sestertius,252.0,Rome
14382,Guelma,Numidia,sestertius,252.0,Rome
14383,Guelma,Numidia,sestertius,252.0,Rome
14384,Guelma,Numidia,sestertius,252.0,Rome
14385,Guelma,Numidia,sestertius,252.0,Rome
14386,Guelma,Numidia,sestertius,252.0,Rome
14387,Guelma,Numidia,sestertius,252.0,Rome
14388,Guelma,Numidia,sestertius,252.0,Rome
14389,Guelma,Numidia,sestertius,252.0,Rome
14390,Guelma,Numidia,sestertius,252.0,Rome
14391,Guelma,Numidia,sestertius,252.0,Rome
14392,Guelma,Numidia,sestertius,252.0,Rome
14393,Guelma,Numidia,sestertius,252.0,Rome
14394,Guelma,Numidia,sestertius,252.0,Rome
14395,Guelma,Numidia,sestertius,252.0,Rome
14396,Guelma,Numidia,sestertius,252.0,Rome
14397,Guelma,Numidia,sestertius,252.0,Rome
14398,Guelma,Numidia,sestertius,252.0,Rome
14399,Guelma,Numidia,sestertius,252.0,Rome
14400,Guelma,Numidia,sestertius,252.0,Rome
14401,Guelma,Numidia,sestertius,252.0,Rome
14402,Guelma,Numidia,sestertius,252.0,Rome
14403,Guelma,Numidia,sestertius,252.0,Rome
14404,Guelma,Numidia,sestertius,252.0,Rome
14405,Guelma,Numidia,sestertius,252.0,Rome
14406,Guelma,Numidia,sestertius,252.0,Rome
14407,Guelma,Numidia,sestertius,252.0,Rome
14408,Guelma,Numidia,sestertius,252.0,Rome
14409,Guelma,Numidia,sestertius,252.0,Rome
14410,Guelma,Numidia,sestertius,252.0,Rome
14411,Guelma,Numidia,sestertius,252.0,Rome
14412,Guelma,Numidia,sestertius,252.0,Rome
14413,Guelma,Numidia,sestertius,252.0,Rome
14414,Guelma,Numidia,sestertius,252.0,Rome
14415,Guelma,Numidia,sestertius,252.0,Rome
14416,Guelma,Numidia,sestertius,253.0,Rome
14417,Guelma,Numidia,sestertius,253.0,Rome
14418,Guelma,Numidia,sestertius,253.0,Rome
14419,Guelma,Numidia,sestertius,253.0,Rome
14420,Guelma,Numidia,sestertius,253.5,Rome
14421,Guelma,Numidia,sestertius,253.5,Rome
14422,Guelma,Numidia,sestertius,253.5,Rome
14423,Guelma,Numidia,sestertius,253.5,Rome
14424,Guelma,Numidia,sestertius,253.5,Rome
14425,Guelma,Numidia,sestertius,253.5,Rome
14426,Guelma,Numidia,sestertius,254.0,Rome
14427,Guelma,Numidia,sestertius,254.0,Rome
14428,Guelma,Numidia,sestertius,254.0,Rome
14429,Guelma,Numidia,sestertius,254.0,Rome
14430,Guelma,Numidia,sestertius,254.0,Rome
14431,Guelma,Numidia,sestertius,254.0,Rome
14432,Guelma,Numidia,sestertius,254.0,Rome
14433,Guelma,Numidia,sestertius,254.0,Rome
14434,Guelma,Numidia,sestertius,254.5,Rome
14435,Guelma,Numidia,sestertius,254.5,Rome
14436,Guelma,Numidia,sestertius,254.5,Rome
14437,Guelma,Numidia,sestertius,254.5,Rome
14438,Guelma,Numidia,sestertius,254.5,Rome
14439,Guelma,Numidia,sestertius,254.5,Rome
14440,Guelma,Numidia,sestertius,254.5,Rome
14441,Guelma,Numidia,sestertius,254.5,Rome
14442,Guelma,Numidia,sestertius,253.5,Rome
14443,Guelma,Numidia,sestertius,254.0,Rome
14444,Guelma,Numidia,sestertius,254.0,Rome
14445,Guelma,Numidia,sestertius,254.0,Rome
14446,Guelma,Numidia,sestertius,254.0,Rome
14447,Guelma,Numidia,sestertius,254.5,Rome
14448,Guelma,Numidia,sestertius,254.5,Rome
14449,Guelma,Numidia,sestertius,254.5,Rome
14450,Guelma,Numidia,sestertius,254.5,Rome
14451,Guelma,Numidia,sestertius,254.5,Rome
14452,Guelma,Numidia,sestertius,254.5,Rome
14453,Guelma,Numidia,sestertius,254.5,Rome
14454,Guelma,Numidia,sestertius,254.5,Rome
14455,Guelma,Numidia,sestertius,254.5,Rome
14456,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,65.5,Rome
14457,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,68.5,Rome
14458,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,70.0,Rome
14459,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,70.0,Rome
14460,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,71.0,Rome
14461,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,71.0,Rome
14462,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,72.5,Rome
14463,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,73.0,Rome
14464,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,73.0,Rome
14465,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,73.0,Rome
14466,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,75.0,Rome
14467,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,75.0,Rome
14468,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,75.0,Rome
14469,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,75.0,Rome
14470,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,76.0,Rome
14471,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,76.0,Rome
14472,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,76.0,Rome
14473,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,77.5,Rome
14474,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,78.5,Rome
14475,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,77.5,Rome
14476,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,77.5,Rome
14477,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,79.0,Rome
14478,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,80.0,Rome
14479,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,80.0,Rome
14480,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,80.0,Rome
14481,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,80.0,Rome
14482,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,80.0,Rome
14483,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,80.0,Rome
14484,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,80.0,Rome
14485,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,80.5,Rome
14486,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,82.0,Rome
14487,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,86.0,Rome
14488,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,86.0,Rome
14489,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,88.0,Rome
14490,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,89.0,Rome
14491,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,89.0,Rome
14492,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,90.5,Rome
14493,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,90.5,Rome
14494,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,90.5,Rome
14495,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,90.5,Rome
14496,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,90.5,Rome
14497,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,92.0,Rome
14498,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,92.5,Rome
14499,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,93.5,Rome
14500,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,95.5,Rome
14501,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,95.5,Rome
14502,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,95.5,Rome
14503,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,96.0,Rome
14504,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,96.0,Rome
14505,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,96.0,Rome
14506,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,97.0,Rome
14507,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,98.5,Rome
14508,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,98.5,Rome
14509,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,100.0,Rome
14510,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,101.5,Rome
14511,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,101.5,Rome
14512,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,101.5,Rome
14513,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,101.5,Rome
14514,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,107.0,Rome
14515,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,107.0,Rome
14516,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,107.0,Rome
14517,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,107.0,Rome
14518,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,107.0,Rome
14519,Volubilis -bracelet bourse,Mauretania Tingitana,denarius,107.0,Rome
